mode,n,time_ns,result
iter,14,1980,377
iter,14,1903,377
iter,14,1791,377
iter,14,1634,377
iter,14,1685,377
iter,15,1941,610
iter,15,2002,610
iter,15,2752,610
iter,15,2085,610
iter,15,1937,610
iter,15,3351,610
iter,15,2055,610
iter,15,1977,610
iter,15,2195,610
iter,15,2277,610
iter,15,2351,610
iter,15,1946,610
iter,15,2063,610
iter,15,2118,610
iter,15,1855,610
iter,15,2044,610
iter,15,1951,610
iter,15,2100,610
iter,15,2133,610
iter,15,1965,610
iter,15,2204,610
iter,15,1997,610
iter,15,1955,610
iter,15,1842,610
iter,15,1818,610
iter,15,1888,610
iter,15,2250,610
iter,15,2284,610
iter,15,2018,610
iter,15,1716,610
iter,15,1648,610
iter,15,2085,610
iter,15,1841,610
iter,15,2051,610
iter,15,1788,610
iter,15,1730,610
iter,15,1849,610
iter,15,2185,610
iter,15,2188,610
iter,15,1911,610
iter,15,2408,610
iter,15,2024,610
iter,15,2691,610
iter,15,2013,610
iter,15,1837,610
iter,15,2114,610
iter,15,1885,610
iter,15,2028,610
iter,15,2339,610
iter,15,1853,610
iter,15,1894,610
iter,15,2376,610
iter,15,1837,610
iter,15,2409,610
iter,15,2042,610
iter,15,1827,610
iter,15,1793,610
iter,15,1763,610
iter,15,2372,610
iter,15,2156,610
iter,15,1878,610
iter,15,1797,610
iter,15,1879,610
iter,15,1718,610
iter,15,2221,610
iter,15,2709,610
iter,15,2110,610
iter,15,1846,610
iter,15,1665,610
iter,15,4411,610
iter,15,1943,610
iter,15,1792,610
iter,15,1728,610
iter,15,2115,610
iter,15,2163,610
iter,15,2497,610
iter,15,2665,610
iter,15,2203,610
iter,15,4483,610
iter,15,3179,610
iter,15,2411,610
iter,15,2275,610
iter,15,1729,610
iter,15,2292,610
iter,15,1907,610
iter,15,1918,610
iter,15,1777,610
iter,15,1742,610
iter,15,2552,610
iter,15,2301,610
iter,15,1865,610
iter,15,1765,610
iter,15,1865,610
iter,15,2088,610
iter,15,2434,610
iter,15,2721,610
iter,15,2385,610
iter,15,1883,610
iter,15,2042,610
iter,15,2342,610
iter,16,1978,987
iter,16,2017,987
iter,16,1963,987
iter,16,2051,987
iter,16,2098,987
iter,16,1957,987
iter,16,1716,987
iter,16,1716,987
iter,16,1857,987
iter,16,2128,987
iter,16,2104,987
iter,16,1924,987
iter,16,2108,987
iter,16,1813,987
iter,16,2453,987
iter,16,1754,987
iter,16,1861,987
iter,16,1823,987
iter,16,1752,987
iter,16,1795,987
iter,16,2230,987
iter,16,2025,987
iter,16,2138,987
iter,16,2409,987
iter,16,2648,987
iter,16,2083,987
iter,16,2528,987
iter,16,1728,987
iter,16,1793,987
iter,16,1845,987
iter,16,1838,987
iter,16,1992,987
iter,16,1765,987
iter,16,1742,987
iter,16,1913,987
iter,16,1776,987
iter,16,1867,987
iter,16,1930,987
iter,16,1949,987
iter,16,2194,987
iter,16,1737,987
iter,16,2006,987
iter,16,1876,987
iter,16,1734,987
iter,16,2060,987
iter,16,1759,987
iter,16,2049,987
iter,16,3126,987
iter,16,2266,987
iter,16,1880,987
iter,16,2512,987
iter,16,1720,987
iter,16,1762,987
iter,16,2047,987
iter,16,1770,987
iter,16,1771,987
iter,16,1708,987
iter,16,1845,987
iter,16,1722,987
iter,16,1703,987
iter,16,1888,987
iter,16,1673,987
iter,16,1660,987
iter,16,1811,987
iter,16,1795,987
iter,16,1605,987
iter,16,1802,987
iter,16,1873,987
iter,16,1788,987
iter,16,1752,987
iter,16,1799,987
iter,16,1656,987
iter,16,1657,987
iter,16,1627,987
iter,16,1756,987
iter,16,1857,987
iter,16,1758,987
iter,16,1647,987
iter,16,1680,987
iter,16,1910,987
iter,16,1761,987
iter,16,1848,987
iter,16,1706,987
iter,16,1922,987
iter,16,1844,987
iter,16,1782,987
iter,16,1791,987
iter,16,1646,987
iter,16,1901,987
iter,16,1852,987
iter,16,1668,987
iter,16,1701,987
iter,16,1796,987
iter,16,1860,987
iter,16,1837,987
iter,16,1679,987
iter,16,1603,987
iter,16,1686,987
iter,16,1787,987
iter,16,1777,987
iter,17,1798,1597
iter,17,1832,1597
iter,17,1649,1597
iter,17,1632,1597
iter,17,1657,1597
iter,17,1763,1597
iter,17,1745,1597
iter,17,1602,1597
iter,17,1869,1597
iter,17,1721,1597
iter,17,1727,1597
iter,17,1593,1597
iter,17,1688,1597
iter,17,1835,1597
iter,17,1812,1597
iter,17,2777,1597
iter,17,1664,1597
iter,17,1724,1597
iter,17,1641,1597
iter,17,1717,1597
iter,17,1661,1597
iter,17,1666,1597
iter,17,1606,1597
iter,17,1719,1597
iter,17,1618,1597
iter,17,1620,1597
iter,17,1780,1597
iter,17,1767,1597
iter,17,1584,1597
iter,17,1587,1597
iter,17,1658,1597
iter,17,1661,1597
iter,17,1726,1597
iter,17,2280,1597
iter,17,1927,1597
iter,17,1841,1597
iter,17,1899,1597
iter,17,1692,1597
iter,17,1649,1597
iter,17,1745,1597
iter,17,1837,1597
iter,17,2440,1597
iter,17,1649,1597
iter,17,1671,1597
iter,17,1624,1597
iter,17,2639,1597
iter,17,1606,1597
iter,17,1674,1597
iter,17,1719,1597
iter,17,1771,1597
iter,17,2404,1597
iter,17,1717,1597
iter,17,1677,1597
iter,17,1738,1597
iter,17,1657,1597
iter,17,1687,1597
iter,17,1515,1597
iter,17,1726,1597
iter,17,1894,1597
iter,17,1566,1597
iter,17,1594,1597
iter,17,1657,1597
iter,17,1798,1597
iter,17,1644,1597
iter,17,1725,1597
iter,17,1675,1597
iter,17,1737,1597
iter,17,1626,1597
iter,17,1746,1597
iter,17,3116,1597
iter,17,2019,1597
iter,17,1945,1597
iter,17,1880,1597
iter,17,1857,1597
iter,17,2024,1597
iter,17,3251,1597
iter,17,2077,1597
iter,17,1969,1597
iter,17,1992,1597
iter,17,2179,1597
iter,17,2081,1597
iter,17,2165,1597
iter,17,1906,1597
iter,17,15755,1597
iter,17,2033,1597
iter,17,1828,1597
iter,17,1928,1597
iter,17,1897,1597
iter,17,2510,1597
iter,17,2059,1597
iter,17,1902,1597
iter,17,2042,1597
iter,17,1736,1597
iter,17,2261,1597
iter,17,1953,1597
iter,17,1685,1597
iter,17,2032,1597
iter,17,1801,1597
iter,17,2197,1597
iter,17,1950,1597
iter,18,2031,2584
iter,18,2787,2584
iter,18,1898,2584
iter,18,2164,2584
iter,18,2311,2584
iter,18,2073,2584
iter,18,1917,2584
iter,18,1992,2584
iter,18,2688,2584
iter,18,1729,2584
iter,18,2160,2584
iter,18,1676,2584
iter,18,1855,2584
iter,18,1901,2584
iter,18,1877,2584
iter,18,1590,2584
iter,18,1983,2584
iter,18,1996,2584
iter,18,1876,2584
iter,18,1893,2584
iter,18,2381,2584
iter,18,1958,2584
iter,18,2040,2584
iter,18,2103,2584
iter,18,1737,2584
iter,18,2358,2584
iter,18,1812,2584
iter,18,2060,2584
iter,18,1768,2584
iter,18,1807,2584
iter,18,1880,2584
iter,18,1723,2584
iter,18,1961,2584
iter,18,1800,2584
iter,18,1760,2584
iter,18,11312,2584
iter,18,3260,2584
iter,18,2264,2584
iter,18,1724,2584
iter,18,1589,2584
iter,18,1535,2584
iter,18,1582,2584
iter,18,1647,2584
iter,18,1543,2584
iter,18,1535,2584
iter,18,1883,2584
iter,18,1910,2584
iter,18,1640,2584
iter,18,1565,2584
iter,18,1874,2584
iter,18,1795,2584
iter,18,1611,2584
iter,18,1709,2584
iter,18,19119,2584
iter,18,1695,2584
iter,18,1910,2584
iter,18,1724,2584
iter,18,1701,2584
iter,18,1645,2584
iter,18,1560,2584
iter,18,1573,2584
iter,18,1689,2584
iter,18,1713,2584
iter,18,1766,2584
iter,18,1682,2584
iter,18,1660,2584
iter,18,1685,2584
iter,18,2110,2584
iter,18,1811,2584
iter,18,1653,2584
iter,18,1629,2584
iter,18,1733,2584
iter,18,1637,2584
iter,18,1641,2584
iter,18,1831,2584
iter,18,1658,2584
iter,18,1748,2584
iter,18,1643,2584
iter,18,1598,2584
iter,18,1704,2584
iter,18,2015,2584
iter,18,1808,2584
iter,18,1693,2584
iter,18,1792,2584
iter,18,1939,2584
iter,18,2069,2584
iter,18,2066,2584
iter,18,1988,2584
iter,18,1890,2584
iter,18,1777,2584
iter,18,1767,2584
iter,18,2930,2584
iter,18,2151,2584
iter,18,2787,2584
iter,18,2138,2584
iter,18,1739,2584
iter,18,1742,2584
iter,18,1759,2584
iter,18,1720,2584
iter,18,1725,2584
iter,19,1600,4181
iter,19,1614,4181
iter,19,1696,4181
iter,19,1635,4181
iter,19,1889,4181
iter,19,1645,4181
iter,19,1601,4181
iter,19,1697,4181
iter,19,1771,4181
iter,19,1580,4181
iter,19,1681,4181
iter,19,2035,4181
iter,19,1755,4181
iter,19,1638,4181
iter,19,1710,4181
iter,19,1602,4181
iter,19,1652,4181
iter,19,1630,4181
iter,19,1634,4181
iter,19,1638,4181
iter,19,1658,4181
iter,19,2013,4181
iter,19,1735,4181
iter,19,1730,4181
iter,19,1767,4181
iter,19,1732,4181
iter,19,1710,4181
iter,19,1646,4181
iter,19,1598,4181
iter,19,1654,4181
iter,19,1706,4181
iter,19,1675,4181
iter,19,1659,4181
iter,19,1750,4181
iter,19,1619,4181
iter,19,1742,4181
iter,19,1623,4181
iter,19,1820,4181
iter,19,1720,4181
iter,19,1859,4181
iter,19,1782,4181
iter,19,1710,4181
iter,19,1915,4181
iter,19,1854,4181
iter,19,1790,4181
iter,19,1724,4181
iter,19,1689,4181
iter,19,1670,4181
iter,19,1744,4181
iter,19,1773,4181
iter,19,1903,4181
iter,19,1826,4181
iter,19,1727,4181
iter,19,1657,4181
iter,19,1720,4181
iter,19,2042,4181
iter,19,1802,4181
iter,19,1660,4181
iter,19,1678,4181
iter,19,1706,4181
iter,19,1583,4181
iter,19,1690,4181
iter,19,1645,4181
iter,19,1670,4181
iter,19,1667,4181
iter,19,1682,4181
iter,19,1622,4181
iter,19,1657,4181
iter,19,1630,4181
iter,19,1949,4181
iter,19,3189,4181
iter,19,2064,4181
iter,19,2295,4181
iter,19,1935,4181
iter,19,1557,4181
iter,19,1707,4181
iter,19,1551,4181
iter,19,1610,4181
iter,19,1754,4181
iter,19,2056,4181
iter,19,1820,4181
iter,19,1585,4181
iter,19,1596,4181
iter,19,1825,4181
iter,19,1559,4181
iter,19,1718,4181
iter,19,1629,4181
iter,19,1648,4181
iter,19,1562,4181
iter,19,1619,4181
iter,19,1554,4181
iter,19,1668,4181
iter,19,1822,4181
iter,19,1602,4181
iter,19,1503,4181
iter,19,1589,4181
iter,19,1757,4181
iter,19,1726,4181
iter,19,1658,4181
iter,19,2317,4181
iter,20,2126,6765
iter,20,1888,6765
iter,20,2155,6765
iter,20,1927,6765
iter,20,1854,6765
iter,20,1734,6765
iter,20,1672,6765
iter,20,1910,6765
iter,20,1577,6765
iter,20,1684,6765
iter,20,1676,6765
iter,20,2774,6765
iter,20,1761,6765
iter,20,1688,6765
iter,20,1612,6765
iter,20,1788,6765
iter,20,2484,6765
iter,20,1700,6765
iter,20,1611,6765
iter,20,1661,6765
iter,20,1711,6765
iter,20,1783,6765
iter,20,2262,6765
iter,20,2060,6765
iter,20,1845,6765
iter,20,1835,6765
iter,20,1621,6765
iter,20,1666,6765
iter,20,1691,6765
iter,20,1880,6765
iter,20,1694,6765
iter,20,1798,6765
iter,20,1917,6765
iter,20,1747,6765
iter,20,1733,6765
iter,20,1759,6765
iter,20,1779,6765
iter,20,1790,6765
iter,20,1719,6765
iter,20,1757,6765
iter,20,1633,6765
iter,20,1846,6765
iter,20,1846,6765
iter,20,1703,6765
iter,20,1633,6765
iter,20,1671,6765
iter,20,1855,6765
iter,20,1768,6765
iter,20,1837,6765
iter,20,1722,6765
iter,20,1692,6765
iter,20,1612,6765
iter,20,3028,6765
iter,20,2189,6765
iter,20,2057,6765
iter,20,2336,6765
iter,20,1732,6765
iter,20,2061,6765
iter,20,1653,6765
iter,20,1612,6765
iter,20,1939,6765
iter,20,1805,6765
iter,20,1838,6765
iter,20,1714,6765
iter,20,1922,6765
iter,20,1670,6765
iter,20,1752,6765
iter,20,1716,6765
iter,20,1772,6765
iter,20,1633,6765
iter,20,1789,6765
iter,20,1885,6765
iter,20,1648,6765
iter,20,1641,6765
iter,20,1726,6765
iter,20,1836,6765
iter,20,1536,6765
iter,20,1586,6765
iter,20,1771,6765
iter,20,1615,6765
iter,20,1585,6765
iter,20,1680,6765
iter,20,1679,6765
iter,20,1723,6765
iter,20,1713,6765
iter,20,2758,6765
iter,20,1877,6765
iter,20,1605,6765
iter,20,1538,6765
iter,20,1579,6765
iter,20,1710,6765
iter,20,1690,6765
iter,20,2202,6765
iter,20,1753,6765
iter,20,2117,6765
iter,20,2142,6765
iter,20,1626,6765
iter,20,1813,6765
iter,20,1762,6765
iter,20,1710,6765
rec,1,1910,1
rec,1,1711,1
rec,1,1754,1
rec,1,1623,1
rec,1,1672,1
rec,1,1590,1
rec,1,1803,1
rec,1,1815,1
rec,1,1624,1
rec,1,1657,1
rec,1,1777,1
rec,1,1773,1
rec,1,1816,1
rec,1,2373,1
rec,1,1951,1
rec,1,1738,1
rec,1,1776,1
rec,1,1653,1
rec,1,1759,1
rec,1,1666,1
rec,1,1912,1
rec,1,1772,1
rec,1,2133,1
rec,1,1811,1
rec,1,2242,1
rec,1,1593,1
rec,1,1569,1
rec,1,1657,1
rec,1,1760,1
rec,1,1778,1
rec,1,1605,1
rec,1,1708,1
rec,1,2007,1
rec,1,1900,1
rec,1,2349,1
rec,1,2007,1
rec,1,2253,1
rec,1,1769,1
rec,1,2174,1
rec,1,1676,1
rec,1,1867,1
rec,1,1727,1
rec,1,1934,1
rec,1,2003,1
rec,1,2189,1
rec,1,1620,1
rec,1,1736,1
rec,1,1601,1
rec,1,1637,1
rec,1,1823,1
rec,1,1885,1
rec,1,1755,1
rec,1,1719,1
rec,1,1589,1
rec,1,1789,1
rec,1,1701,1
rec,1,1691,1
rec,1,1630,1
rec,1,1690,1
rec,1,1705,1
rec,1,14235,1
rec,1,1607,1
rec,1,3022,1
rec,1,1892,1
rec,1,1709,1
rec,1,1611,1
rec,1,1713,1
rec,1,1706,1
rec,1,1964,1
rec,1,1822,1
rec,1,1814,1
rec,1,1787,1
rec,1,1773,1
rec,1,1746,1
rec,1,1704,1
rec,1,1852,1
rec,1,1682,1
rec,1,1779,1
rec,1,1786,1
rec,1,1827,1
rec,1,1626,1
rec,1,1954,1
rec,1,2223,1
rec,1,1778,1
rec,1,1646,1
rec,1,1549,1
rec,1,1630,1
rec,1,1626,1
rec,1,1733,1
rec,1,1699,1
rec,1,1722,1
rec,1,1708,1
rec,1,1695,1
rec,1,1682,1
rec,1,1635,1
rec,1,1952,1
rec,1,1783,1
rec,1,1727,1
rec,1,1678,1
rec,1,1602,1
rec,2,3191,1
rec,2,2148,1
rec,2,1727,1
rec,2,1678,1
rec,2,1737,1
rec,2,1727,1
rec,2,2841,1
rec,2,1776,1
rec,2,1814,1
rec,2,1651,1
rec,2,1657,1
rec,2,1630,1
rec,2,3048,1
rec,2,1953,1
rec,2,1691,1
rec,2,1670,1
rec,2,1950,1
rec,2,2499,1
rec,2,2507,1
rec,2,2066,1
rec,2,1575,1
rec,2,1647,1
rec,2,1633,1
rec,2,1629,1
rec,2,2105,1
rec,2,1719,1
rec,2,1734,1
rec,2,1796,1
rec,2,1765,1
rec,2,2452,1
rec,2,1755,1
rec,2,1983,1
rec,2,1774,1
rec,2,1677,1
rec,2,1637,1
rec,2,1666,1
rec,2,1924,1
rec,2,1935,1
rec,2,1930,1
rec,2,1714,1
rec,2,1924,1
rec,2,1630,1
rec,2,2552,1
rec,2,2171,1
rec,2,1776,1
rec,2,1805,1
rec,2,2233,1
rec,2,1901,1
rec,2,2282,1
rec,2,1787,1
rec,2,1868,1
rec,2,1657,1
rec,2,1713,1
rec,2,1700,1
rec,2,2710,1
rec,2,2226,1
rec,2,1687,1
rec,2,1872,1
rec,2,1615,1
rec,2,1695,1
rec,2,2142,1
rec,2,1968,1
rec,2,2079,1
rec,2,1995,1
rec,2,1713,1
rec,2,1698,1
rec,2,2073,1
rec,2,2012,1
rec,2,1742,1
rec,2,1682,1
rec,2,1585,1
rec,2,1690,1
rec,2,1664,1
rec,2,2015,1
rec,2,1735,1
rec,2,1587,1
rec,2,1796,1
rec,2,1823,1
rec,2,1663,1
rec,2,2008,1
rec,2,1808,1
rec,2,1679,1
rec,2,1565,1
rec,2,1570,1
rec,2,1605,1
rec,2,2253,1
rec,2,1900,1
rec,2,1775,1
rec,2,1688,1
rec,2,1755,1
rec,2,1727,1
rec,2,2176,1
rec,2,1795,1
rec,2,2078,1
rec,2,1834,1
rec,2,1595,1
rec,2,1666,1
rec,2,2348,1
rec,2,2025,1
rec,2,2557,1
rec,3,2017,2
rec,3,1788,2
rec,3,2262,2
rec,3,1981,2
rec,3,1715,2
rec,3,1719,2
rec,3,1713,2
rec,3,1919,2
rec,3,2500,2
rec,3,1872,2
rec,3,1723,2
rec,3,1675,2
rec,3,1740,2
rec,3,1702,2
rec,3,2341,2
rec,3,1734,2
rec,3,1794,2
rec,3,1759,2
rec,3,1562,2
rec,3,1681,2
rec,3,1744,2
rec,3,1985,2
rec,3,2362,2
rec,3,1906,2
rec,3,1705,2
rec,3,1704,2
rec,3,1813,2
rec,3,1861,2
rec,3,1743,2
rec,3,1673,2
rec,3,1840,2
rec,3,1797,2
rec,3,1792,2
rec,3,1877,2
rec,3,1878,2
rec,3,1742,2
rec,3,1679,2
rec,3,1785,2
rec,3,3089,2
rec,3,2027,2
rec,3,1785,2
rec,3,1606,2
rec,3,1648,2
rec,3,1720,2
rec,3,1850,2
rec,3,1937,2
rec,3,1774,2
rec,3,1666,2
rec,3,1662,2
rec,3,1720,2
rec,3,1670,2
rec,3,1932,2
rec,3,1850,2
rec,3,1780,2
rec,3,1803,2
rec,3,1714,2
rec,3,1751,2
rec,3,1795,2
rec,3,1639,2
rec,3,1597,2
rec,3,1697,2
rec,3,1722,2
rec,3,1613,2
rec,3,1937,2
rec,3,1738,2
rec,3,1865,2
rec,3,1718,2
rec,3,1724,2
rec,3,3477,2
rec,3,1887,2
rec,3,1689,2
rec,3,1850,2
rec,3,1754,2
rec,3,1691,2
rec,3,1706,2
rec,3,2056,2
rec,3,1778,2
rec,3,1756,2
rec,3,2507,2
rec,3,2269,2
rec,3,2485,2
rec,3,2153,2
rec,3,2186,2
rec,3,1876,2
rec,3,2559,2
rec,3,3142,2
rec,3,1956,2
rec,3,1744,2
rec,3,1769,2
rec,3,2459,2
rec,3,1737,2
rec,3,1879,2
rec,3,1681,2
rec,3,1762,2
rec,3,1784,2
rec,3,1614,2
rec,3,1829,2
rec,3,2018,2
rec,3,1765,2
rec,3,1903,2
rec,4,1808,3
rec,4,1890,3
rec,4,2464,3
rec,4,2046,3
rec,4,1852,3
rec,4,1734,3
rec,4,1719,3
rec,4,1750,3
rec,4,2118,3
rec,4,1829,3
rec,4,1682,3
rec,4,1908,3
rec,4,1899,3
rec,4,1608,3
rec,4,1787,3
rec,4,2105,3
rec,4,1797,3
rec,4,1727,3
rec,4,1703,3
rec,4,1689,3
rec,4,1660,3
rec,4,2109,3
rec,4,1854,3
rec,4,1810,3
rec,4,1776,3
rec,4,1749,3
rec,4,2050,3
rec,4,2277,3
rec,4,2108,3
rec,4,1855,3
rec,4,1845,3
rec,4,1803,3
rec,4,1753,3
rec,4,1770,3
rec,4,15008,3
rec,4,1751,3
rec,4,1727,3
rec,4,1839,3
rec,4,15072,3
rec,4,1915,3
rec,4,1792,3
rec,4,1813,3
rec,4,1935,3
rec,4,2303,3
rec,4,1809,3
rec,4,1647,3
rec,4,1992,3
rec,4,1777,3
rec,4,1706,3
rec,4,1671,3
rec,4,1753,3
rec,4,1790,3
rec,4,2689,3
rec,4,3402,3
rec,4,2718,3
rec,4,1882,3
rec,4,1714,3
rec,4,2472,3
rec,4,3149,3
rec,4,2207,3
rec,4,2970,3
rec,4,1934,3
rec,4,2636,3
rec,4,1809,3
rec,4,2247,3
rec,4,1830,3
rec,4,2505,3
rec,4,2089,3
rec,4,1887,3
rec,4,1928,3
rec,4,1815,3
rec,4,1875,3
rec,4,2295,3
rec,4,2623,3
rec,4,2069,3
rec,4,1787,3
rec,4,1747,3
rec,4,2333,3
rec,4,1981,3
rec,4,1775,3
rec,4,1802,3
rec,4,1866,3
rec,4,1720,3
rec,4,3006,3
rec,4,2151,3
rec,4,1811,3
rec,4,1731,3
rec,4,2662,3
rec,4,1838,3
rec,4,2114,3
rec,4,1832,3
rec,4,1739,3
rec,4,1882,3
rec,4,1805,3
rec,4,1792,3
rec,4,1810,3
rec,4,2275,3
rec,4,1844,3
rec,4,2115,3
rec,4,1888,3
rec,5,2004,5
rec,5,1990,5
rec,5,1954,5
rec,5,1976,5
rec,5,1719,5
rec,5,2019,5
rec,5,1925,5
rec,5,2866,5
rec,5,2010,5
rec,5,1788,5
rec,5,1781,5
rec,5,1835,5
rec,5,1824,5
rec,5,4102,5
rec,5,1952,5
rec,5,2097,5
rec,5,1789,5
rec,5,1768,5
rec,5,1885,5
rec,5,1943,5
rec,5,1904,5
rec,5,1819,5
rec,5,1746,5
rec,5,2197,5
rec,5,1861,5
rec,5,2922,5
rec,5,2164,5
rec,5,2293,5
rec,5,1892,5
rec,5,1755,5
rec,5,1985,5
rec,5,3975,5
rec,5,2247,5
rec,5,2436,5
rec,5,2229,5
rec,5,2115,5
rec,5,1929,5
rec,5,1788,5
rec,5,1780,5
rec,5,1820,5
rec,5,1787,5
rec,5,1744,5
rec,5,1766,5
rec,5,2466,5
rec,5,2351,5
rec,5,2264,5
rec,5,2440,5
rec,5,1882,5
rec,5,1944,5
rec,5,1846,5
rec,5,1898,5
rec,5,1982,5
rec,5,1956,5
rec,5,1804,5
rec,5,2186,5
rec,5,1903,5
rec,5,1877,5
rec,5,2191,5
rec,5,2045,5
rec,5,2029,5
rec,5,2146,5
rec,5,2014,5
rec,5,1868,5
rec,5,1749,5
rec,5,1901,5
rec,5,1807,5
rec,5,2065,5
rec,5,1758,5
rec,5,1767,5
rec,5,1924,5
rec,5,1812,5
rec,5,1763,5
rec,5,1733,5
rec,5,1925,5
rec,5,2009,5
rec,5,1764,5
rec,5,1911,5
rec,5,1834,5
rec,5,1749,5
rec,5,2375,5
rec,5,1964,5
rec,5,2153,5
rec,5,1795,5
rec,5,1714,5
rec,5,1913,5
rec,5,1924,5
rec,5,2634,5
rec,5,1942,5
rec,5,1881,5
rec,5,1859,5
rec,5,1946,5
rec,5,2729,5
rec,5,2066,5
rec,5,1808,5
rec,5,2419,5
rec,5,1779,5
rec,5,3111,5
rec,5,1954,5
rec,5,1835,5
rec,5,1925,5
rec,6,2224,8
rec,6,2263,8
rec,6,2008,8
rec,6,1952,8
rec,6,2056,8
rec,6,2239,8
rec,6,1873,8
rec,6,2473,8
rec,6,1930,8
rec,6,1870,8
rec,6,2028,8
rec,6,2408,8
rec,6,2120,8
rec,6,2372,8
rec,6,1925,8
rec,6,2084,8
rec,6,1713,8
rec,6,22685,8
rec,6,1819,8
rec,6,2147,8
rec,6,1954,8
rec,6,1889,8
rec,6,1868,8
rec,6,1765,8
rec,6,1801,8
rec,6,1855,8
rec,6,1860,8
rec,6,1838,8
rec,6,1708,8
rec,6,2025,8
rec,6,1771,8
rec,6,2513,8
rec,6,2319,8
rec,6,2495,8
rec,6,1868,8
rec,6,1824,8
rec,6,2671,8
rec,6,2008,8
rec,6,1841,8
rec,6,1911,8
rec,6,2151,8
rec,6,1939,8
rec,6,2225,8
rec,6,1950,8
rec,6,1833,8
rec,6,2055,8
rec,6,1883,8
rec,6,1855,8
rec,6,2665,8
rec,6,1944,8
rec,6,2099,8
rec,6,1767,8
rec,6,2026,8
rec,6,1895,8
rec,6,2294,8
rec,6,1991,8
rec,6,2395,8
rec,6,1897,8
rec,6,1759,8
rec,6,1734,8
rec,6,1705,8
rec,6,1816,8
rec,6,2152,8
rec,6,1881,8
rec,6,1964,8
rec,6,2026,8
rec,6,4391,8
rec,6,2159,8
rec,6,1825,8
rec,6,27970,8
rec,6,1861,8
rec,6,3746,8
rec,6,1922,8
rec,6,1716,8
rec,6,1887,8
rec,6,2048,8
rec,6,1930,8
rec,6,1956,8
rec,6,2201,8
rec,6,1777,8
rec,6,2192,8
rec,6,2265,8
rec,6,2398,8
rec,6,2764,8
rec,6,1808,8
rec,6,1823,8
rec,6,2054,8
rec,6,1991,8
rec,6,1971,8
rec,6,2620,8
rec,6,2591,8
rec,6,2422,8
rec,6,2443,8
rec,6,2127,8
rec,6,1904,8
rec,6,1948,8
rec,6,2287,8
rec,6,2395,8
rec,6,1812,8
rec,6,1954,8
rec,7,2186,13
rec,7,1918,13
rec,7,2188,13
rec,7,2639,13
rec,7,2382,13
rec,7,2619,13
rec,7,1912,13
rec,7,1909,13
rec,7,1968,13
rec,7,1942,13
rec,7,2773,13
rec,7,1894,13
rec,7,2038,13
rec,7,3114,13
rec,7,2042,13
rec,7,2228,13
rec,7,2452,13
rec,7,2060,13
rec,7,1988,13
rec,7,1839,13
rec,7,2230,13
rec,7,2869,13
rec,7,3036,13
rec,7,1974,13
rec,7,2098,13
rec,7,2332,13
rec,7,1982,13
rec,7,2736,13
rec,7,2653,13
rec,7,1833,13
rec,7,1935,13
rec,7,2343,13
rec,7,1899,13
rec,7,2034,13
rec,7,1923,13
rec,7,2269,13
rec,7,1963,13
rec,7,1950,13
rec,7,1990,13
rec,7,2280,13
rec,7,2455,13
rec,7,1910,13
rec,7,2415,13
rec,7,2082,13
rec,7,2199,13
rec,7,2321,13
rec,7,1939,13
rec,7,3581,13
rec,7,2081,13
rec,7,2496,13
rec,7,2069,13
rec,7,1948,13
rec,7,2047,13
rec,7,2100,13
rec,7,1801,13
rec,7,2591,13
rec,7,1911,13
rec,7,1926,13
rec,7,1940,13
rec,7,1999,13
rec,7,2139,13
rec,7,2472,13
rec,7,1893,13
rec,7,2099,13
rec,7,2539,13
rec,7,3053,13
rec,7,3458,13
rec,7,2147,13
rec,7,1974,13
rec,7,1925,13
rec,7,2066,13
rec,7,2086,13
rec,7,2528,13
rec,7,2496,13
rec,7,2014,13
rec,7,2254,13
rec,7,1895,13
rec,7,2441,13
rec,7,2029,13
rec,7,2120,13
rec,7,1865,13
rec,7,2026,13
rec,7,1843,13
rec,7,2238,13
rec,7,2588,13
rec,7,2278,13
rec,7,1981,13
rec,7,1941,13
rec,7,2552,13
rec,7,1934,13
rec,7,1954,13
rec,7,2022,13
rec,7,2239,13
rec,7,1971,13
rec,7,3307,13
rec,7,2141,13
rec,7,2081,13
rec,7,1985,13
rec,7,2526,13
rec,7,1972,13
rec,8,2435,21
rec,8,2426,21
rec,8,2054,21
rec,8,2037,21
rec,8,2005,21
rec,8,2133,21
rec,8,2436,21
rec,8,1887,21
rec,8,1888,21
rec,8,1961,21
rec,8,2042,21
rec,8,1941,21
rec,8,2299,21
rec,8,2204,21
rec,8,2040,21
rec,8,1954,21
rec,8,1967,21
rec,8,1964,21
rec,8,2972,21
rec,8,2057,21
rec,8,2093,21
rec,8,2101,21
rec,8,2151,21
rec,8,2251,21
rec,8,1903,21
rec,8,2067,21
rec,8,2282,21
rec,8,1950,21
rec,8,2049,21
rec,8,2123,21
rec,8,2083,21
rec,8,4310,21
rec,8,3545,21
rec,8,2151,21
rec,8,2455,21
rec,8,2526,21
rec,8,2855,21
rec,8,2423,21
rec,8,2088,21
rec,8,2289,21
rec,8,2060,21
rec,8,1969,21
rec,8,2452,21
rec,8,2581,21
rec,8,2711,21
rec,8,3783,21
rec,8,2146,21
rec,8,2301,21
rec,8,19217,21
rec,8,2054,21
rec,8,2218,21
rec,8,2092,21
rec,8,1981,21
